coordinates;created_at;hashtags;media;urls;favorite_count;id;in_reply_to_screen_name;in_reply_to_status_id;in_reply_to_user_id;lang;place;possibly_sensitive;quote_id;retweet_count;retweet_id;retweet_screen_name;source;text;tweet_url;user_created_at;user_id;user_default_profile_image;user_description;user_favourites_count;user_followers_count;user_friends_count;user_listed_count;user_location;user_name;user_screen_name;user_statuses_count;user_time_zone;user_urls;user_verified
;Tue Jun 01 09:46:55 +0000 2021;;;https://wiadomosci.onet.pl/warszawa/powstaniec-okradziony-z-pieniedzy-na-operacje-zebral-trzy-razy-wiecej/7j3bqdn?utm_source=tw&utm_medium=social&utm_campaign=onetsg_fb_twitter_onetwiadomosci;0;1399663741172695043;;;;pl;;FAŁSZ;;4;1399656083615010818;wickis12;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Okradli 92-letniego powstańca, który zbierał na operację. To, co stało się potem, wzrusza do łez https://t.co/JQI4rVtbya przez @OnetWiadomosci;https://twitter.com/Tully_242/status/1399663741172695043;Tue Nov 20 08:32:12 +0000 2018;1064798549651726337;FAŁSZ;#SilniRazem;185361;1181;2004;1;;Tully;Tully_242;54609;;;FAŁSZ
;Tue Jun 01 10:15:19 +0000 2021;;;https://www.youtube.com/watch?v=Z3-EobpQVAs;5;1399670889432682496;;;;pl;;FAŁSZ;;1;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Zapraszamy na nowe Informacje WTP :) Będzie można przypomnieć sobie wspaniałe wrażenia z Nocy Muzeów, zobaczyć załadunek nowych tramwajów 🚋 czy... przesadzanie drzew 🌳
https://t.co/pQO5evFFM2";https://twitter.com/WTP_Warszawa/status/1399670889432682496;Wed Aug 28 13:39:39 +0000 2013;1707334088;FAŁSZ;Warszawski Transport Publiczny - oficjalny profil prowadzony przez Zarząd Transportu Miejskiego;1841;30608;105;140;Warszawa, Polska;WTP Warszawa;WTP_Warszawa;35367;;http://www.wtp.waw.pl;FAŁSZ
;Tue Jun 01 09:42:37 +0000 2021;;;;1;1399662661244272640;Damian_Bury;1399662372999073797;3297014062;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@Damian_Bury @ZDM_Warszawa @warszawa No ale widzę masz problem w tym że masz zatrzymać się przed przejściem. Po prostu zwolnij i to zrób;https://twitter.com/djakdekiel/status/1399662661244272640;Mon Dec 08 17:21:45 +0000 2014;2911209831;FAŁSZ;;9195;18;81;0;Antyweb;dr. Djakdekiel;djakdekiel;4838;;;FAŁSZ
;Tue Jun 01 10:19:42 +0000 2021;;;;0;1399671992002002948;;;;pl;;;;6;1399626174096154625;JanMencwel;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"dlaczego pomnik Małego Powstańca fałszuje historię i szkaluje pamięć o Armii Krajowej? pisałem o tym kilka lat temu dla „GW”. Temat niestety nadal aktualny. W tym roku pomnik znów wprowadzi w błąd miliony ludzi i będzie tworzyć kultu „dzieci-żołnierzy” 🥲

https://t.co/adP0vSsuWv";https://twitter.com/rafmikolajczuk/status/1399671992002002948;Thu Oct 20 17:45:14 +0000 2016;789160560365633536;FAŁSZ;#stopPOLEXIT #MamyDość #Dudaniejestmoimprezydentem #wypierdalać #SilniRazem #jestemunijczykiempolskiegopochodzenia #jestemnierozgarnięty;12591;968;1398;0;;Rafał;rafmikolajczuk;9898;;https://cutt.ly/ZvKorZi;FAŁSZ
;Tue Jun 01 11:12:46 +0000 2021;;;;0;1399685346611404801;;;;pl;;;;9;1399663957531627521;lewica_warszawa;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Konstanty Radziwiłł do dymisji!!!
@wiosnabiedronia 
@RobertBiedron @PaulinaPiechna @MarekSzolc @agatadiduszko 

https://t.co/2m7tloYnGy";https://twitter.com/Stefcio20/status/1399685346611404801;Sat Feb 24 12:17:05 +0000 2018;967372810409725954;PRAWDA;;111468;364;357;0;;Zbyszek Kwasny;Stefcio20;136354;;;FAŁSZ
;Tue Jun 01 11:26:54 +0000 2021;;;;0;1399688904056451073;iIlegaIbieber;1399659344111751171;709727676639141900;pl;;;;0;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";@iIlegaIbieber W designer outlet Warszawa;https://twitter.com/rarekelsey/status/1399688904056451073;Sat Aug 05 20:56:17 +0000 2017;893938735670333440;FAŁSZ;błędy są potrzebne, błędy są normalne, błędy są codziennością, błędy są istotne, błędy są ludzkie, błędy są lekcją, błędy są wybaczalne;57316;1047;121;20;;w;rarekelsey;72731;;;FAŁSZ
;Tue Jun 01 11:38:51 +0000 2021;;https://twitter.com/Policja_KSP/status/1399691909971464199/photo/1;;31;1399691909971464199;;;;pl;;FAŁSZ;;23;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Policjanci z wydziału do walki z przestępczością przeciwko mieniu Komendy Rejonowej Policji Warszawa IV prowadzą postępowanie przygotowawcze dotyczące kradzieży pieniędzy z mieszkania. Do zdarzenia doszło w dniu 23 maja br. około godziny 8.30. https://t.co/B08nciKDkY;https://twitter.com/Policja_KSP/status/1399691909971464199;Wed Mar 22 11:33:31 +0000 2017;844512359431450624;FAŁSZ;Oficjalny profil Komendy Stołecznej Policji ma charakter informacyjny i nie służy do obsługi zgłoszeń. W sytuacjach alarmowych dzwoń na 112.;1152;31423;105;84;Warszawa, Polska;Policja Warszawa;Policja_KSP;6631;;http://www.policja.waw.pl;FAŁSZ
;Tue Jun 01 11:01:10 +0000 2021;warszawa;https://twitter.com/adinfo24/status/1399682427363201024/photo/1;http://adinfo24.pl/podkarpackie/149604,z_rzeszowa_do_warszawy_w_2_godz_15_minut_centralny_port_komunikacyjny_wybuduje_linie_kolejowa_rzeszow_letownia.html;0;1399682427363201024;;;;pl;;FAŁSZ;;0;;;"<a href=""http://adinfo24.pl"" rel=""nofollow"">adinfo24.pl</a>";"#warszawa
Z Rzeszowa Do Warszawy W 2 Godz. 15 Minut Centralny Port Komunikacyjny Wybu...
https://t.co/79x5n2872r https://t.co/CnYdb7z5rC";https://twitter.com/adinfo24/status/1399682427363201024;Tue Jun 30 19:28:44 +0000 2015;3352294960;FAŁSZ;;0;105;56;13;;adinfo24;adinfo24;111276;;;FAŁSZ
;Tue Jun 01 11:21:56 +0000 2021;wieszwiecej;;https://www.tvp.info/54118295/warszawa-reprywatyzacja-krol-reprywatyzacji-marek-m-w-sadzie-najwyzszym-jest-wyrok;0;1399687655554682881;;;;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Bezczelnie śmieją sie nam w twarz!!!

Sąd Najwyższy uchylił wyrok „królowi” warszawskiej reprywatyzacji https://t.co/UfsT87gxCB #wieszwiecej";https://twitter.com/acton53/status/1399687655554682881;Sat Feb 21 07:54:12 +0000 2015;3049006451;FAŁSZ;Christianity is the soul of Western civilization, and when the soul is gone the body putrefies (Ch. Dawson);101229;397;83;11;Warsaw;Chris Lazarski;acton53;19994;;;FAŁSZ
;Tue Jun 01 11:03:26 +0000 2021;;;;0;1399682997276839942;;;;pl;;;;10;1399320722724491265;dobrogowski_;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Jako @wiosnawarszawa żądamy dymisji Wojewody mazowieckiego Konstantego Radziwiłła!

Blamaż z szpitalem południowym, blokowanie uchwały krajobrazowej (która kończy z syfem reklamowym w stolicy!), i walka ze strefami płatnego parkowania. Jest tego więćej.

Dość walki z Warszawą! https://t.co/DYsQI8GAfQ";https://twitter.com/ewakaa/status/1399682997276839942;Wed May 27 07:15:22 +0000 2009;42835554;FAŁSZ;;94346;109;398;0;Warszawa, Polska;ewa kaa;ewakaa;33619;;;FAŁSZ
;Tue Jun 01 11:23:06 +0000 2021;MójPrąd CzystePowietrze;;https://globenergia.pl/warszawa-dotacje-oze-nabor-energetyka-mazowieckie-wyniki-2021/;0;1399687950363987968;;;;pl;;FAŁSZ;;0;;;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";Polacy chcący wymienić źródło ciepła lub zainwestować w panele PV najczęściej zgłaszają się do programów ogólnopolskich jak #MójPrąd czy #CzystePowietrze. Samorządy także prowadzą programy, w tym @Warszawa. Pytamy UM o wyniki dotychczasowych naborów https://t.co/ZWxqmeBijb;https://twitter.com/globenergia/status/1399687950363987968;Mon Mar 02 12:44:24 +0000 2015;3065938269;FAŁSZ;Odnawiamy pojęcie energii⚡ Grupa medialna oraz doradcza sektora odnawialnych źródeł i poszanowania energii. Wydawca https://t.co/SeKSk8emgh i https://t.co/7nqYxwqbRE | #OZE;556;1480;92;33;ul. Cechowa 51, 30-614 Kraków ;GLOBEnergia;globenergia;3852;;http://www.globenergia.pl;FAŁSZ
;Tue Jun 01 11:03:56 +0000 2021;;https://twitter.com/xmslyz/status/1399666146996015104/photo/1;;0;1399683124175462400;;;;pl;;FAŁSZ;;3;1399666146996015104;xmslyz;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Wizualizacja Alei Jerozolimskich

Warszawa 2030, dramatyzowane. https://t.co/CZ84d9GTXs";https://twitter.com/Grazyna08258329/status/1399683124175462400;Sat Dec 26 18:28:49 +0000 2020;1342900134133293056;PRAWDA;Blondynka z wyboru, z mózgiem szatynki.Lubię ludzi z dystansem i poczuciem humoru-w pierwszej kolejności do siebie.;87231;684;698;0;Polska;Grażyna,Maria;Grazyna08258329;53129;;;FAŁSZ
;Tue Jun 01 10:26:59 +0000 2021;;;;0;1399673824925323266;;;;pl;;;;6;1399673471249047556;sbalcerac;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Inżynierowie i lekarze Morawieckiego! Centrum Warszawy, ulica Puławska, wiosenny wieczór. Migrant z Tadżykistanu strzela do innego migranta z Tadżykistanu. Jak widać rząd @pisorgpl jest wciąż nie zmienił swojej idiotycznej polityki migracyjnej. To sabotaż. https://t.co/yxVgbZkoxm;https://twitter.com/janekzzzz/status/1399673824925323266;Tue Dec 09 23:29:45 +0000 2014;2924749614;FAŁSZ;"Władza, która nie istnieje dla wolności, nie jest władzą, tylko przemocą.

Authority that does not exist for Liberty is not authority but force.";40230;266;202;11;;Janek Z.;janekzzzz;72245;;;FAŁSZ
;Tue Jun 01 10:42:43 +0000 2021;;;;0;1399677784629432332;;;;pl;;;;5;1399647277199810562;krzysztofkrol;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Przypadek @JanSpiewak pokazuje, jak trudny jest proces przywracania społeczeństwu osoby nagminnie naruszającej prawo. Zwłaszcza, gdy zachowania mogą być efektem nerwicy pomówień, analogicznie do nerwicy kradzieży (kleptomania) czy przekleństw (koprolalia).
https://t.co/YUTETUy2gC";https://twitter.com/stanislawalwo/status/1399677784629432332;Wed Jan 04 19:27:37 +0000 2017;816727802766565376;FAŁSZ;;273067;1667;721;6;Legionowo, Polska;Stanislawa;stanislawalwo;117289;;;FAŁSZ
;Tue Jun 01 10:35:10 +0000 2021;;;;0;1399675887608532998;;;;pl;;;;33;1399428738304065546;joannaplotnicka;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Zbliża się 81 rocznica I Transportu do KL Auschwitz 14 czerwca 1940r. Społeczny Komitet 14 czerwca informuje, że 12 czerwca 2021, o godz. 13.00, ul. Nowogrodzka 27, Warszawa (Galeria Plakatu), City Poster  odbędzie się uroczysta inauguracja plakatu Pana Wojciecha Korkucia. https://t.co/eg2c3jnuKU;https://twitter.com/GSwierczynska/status/1399675887608532998;Tue Feb 17 06:59:06 +0000 2015;3042054682;FAŁSZ;emerytka, członek NSZZ „Solidarność”, fanka snookera;597995;1163;1760;38;Warszawa, Polska;Grażyna Świerczyńska🇵🇱;GSwierczynska;212190;;;FAŁSZ
;Tue Jun 01 10:53:36 +0000 2021;DzieńDziecka;https://twitter.com/AKTYWNAWARSZAWA/status/1399680525586026497/video/1;;7;1399680525586026497;;;;pl;;FAŁSZ;;2;;;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"Happy-go-lucky ☺️
Taki #DzieńDziecka na pływalniach @warszawa sobie wymarzyliśmy🏊‍♀👍 https://t.co/OityjgKM12";https://twitter.com/AKTYWNAWARSZAWA/status/1399680525586026497;Wed Mar 27 09:03:08 +0000 2013;1306967120;FAŁSZ;"Oficjalny profil Stołecznego Centrum Sportu AKTYWNA WARSZAWA. 
Organizujemy biegi, turnieje, dbamy o najmłodszych. Sprawdź, co dla Ciebie mamy, odwiedź Ośrodki.";3543;1456;215;11;Warszawa, Polska;AKTYWNA WARSZAWA;AKTYWNAWARSZAWA;3800;;http://www.aktywnawarszawa.pl;FAŁSZ
;Tue Jun 01 10:36:02 +0000 2021;;;https://warszawa.wyborcza.pl/warszawa/7,54420,27151846,policja-szuka-mezczyzny-ktory-okradl-92-letniego-powstanca.html;0;1399676105175539714;;;;pl;;FAŁSZ;;1;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Na zdjęciach zarejestrowanych przez kamery widać łysego mężczyznę z brodą. Ubrany jest w niebieskie dżinsy, żółtą koszulkę z krótkim rękawem. Prawdopodobnie to on oszukał i okradł 92-letniego powstańca Janusza Badurę. https://t.co/21sa4udeHZ;https://twitter.com/GazetaStoleczna/status/1399676105175539714;Wed May 14 12:06:47 +0000 2014;2494096068;FAŁSZ;"Wyborcza Warszawa. Najlepsze i najszybsze wiadomości z Warszawy,
Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/etuQfiKK9b";254;19191;365;151;;Wyborcza.pl Warszawa;GazetaStoleczna;40289;;http://warszawa.wyborcza.pl;FAŁSZ
;Tue Jun 01 10:57:26 +0000 2021;;;https://ift.tt/3il5OnN;1;1399681488199749635;;;;pl;;FAŁSZ;;0;;;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";⚠️ Utrudnienia w komunikacji: 10, 11, 26 https://t.co/XnODb2mG5x;https://twitter.com/WTP_Warszawa/status/1399681488199749635;Wed Aug 28 13:39:39 +0000 2013;1707334088;FAŁSZ;Warszawski Transport Publiczny - oficjalny profil prowadzony przez Zarząd Transportu Miejskiego;1841;30608;105;140;Warszawa, Polska;WTP Warszawa;WTP_Warszawa;35367;;http://www.wtp.waw.pl;FAŁSZ
;Tue Jun 01 10:31:57 +0000 2021;CPK ViaCarpatia;;https://twitter.com/CPK_PL/status/1399380149129207815;2;1399675076396605443;;;;pl;;FAŁSZ;1399380149129207815;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Zainteresowanie Hiszpanów inwestycjami w ramach #CPK nie powinno dziwić. Na polskim rynku budowlanym działa wiele firm z hiszpańskim kapitałem, np. giełdowy Budimex i Mostostal Warszawa, Polaqua (buduje odc. A2), Aldesa (wybuduje odc. #ViaCarpatia). Trakcja niebawem będzie polska https://t.co/AYaoCCZlhg;https://twitter.com/DamKazmierczak/status/1399675076396605443;Tue Jan 05 14:29:11 +0000 2021;1346463579155824640;FAŁSZ;Główny Ekonomista @_PZPB • Ekspert Ekonomiczny @DLA_Piper • Assistant Professor #UniLodz | 🏗 #budownictwo 🚀#giełda 📊#gospodarka | OPINIE PRYWATNE;14695;3494;331;46;Łódź, Warszawa;Damian Kaźmierczak;DamKazmierczak;3783;;https://www.linkedin.com/in/dr-damian-ka%C5%BAmierczak/;FAŁSZ
;Tue Jun 01 10:22:23 +0000 2021;;;https://ift.tt/3wMo1OP;1;1399672668891328517;;;;pl;;FAŁSZ;;0;;;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";⚠️ Utrudnienia w komunikacji: R2, S2 https://t.co/tzJB73geqn;https://twitter.com/WTP_Warszawa/status/1399672668891328517;Wed Aug 28 13:39:39 +0000 2013;1707334088;FAŁSZ;Warszawski Transport Publiczny - oficjalny profil prowadzony przez Zarząd Transportu Miejskiego;1841;30608;105;140;Warszawa, Polska;WTP Warszawa;WTP_Warszawa;35367;;http://www.wtp.waw.pl;FAŁSZ
;Tue Jun 01 10:46:06 +0000 2021;;;;0;1399678636073103365;;;;pl;;;;9;1399663957531627521;lewica_warszawa;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Konstanty Radziwiłł do dymisji!!!
@wiosnabiedronia 
@RobertBiedron @PaulinaPiechna @MarekSzolc @agatadiduszko 

https://t.co/2m7tloYnGy";https://twitter.com/MarekSzolc/status/1399678636073103365;Wed Dec 04 23:59:00 +0000 2013;2230650283;FAŁSZ;Warszawiak, prawnik, radny miasta. Współprzewodniczący stołecznej Nowej Lewicy 💜❤ Klimat, czyste powietrze, przyjazne miasto, równość 🇵🇱🇪🇺🏳️‍🌈 (on/jego);148425;6717;427;52;Warszawa, Polska;Marek Szolc;MarekSzolc;8687;;https://www.facebook.com/szolc.marek/;FAŁSZ
;Tue Jun 01 11:13:28 +0000 2021;;;;2;1399685524781158400;misiek_86;1399409566278995971;54841617;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";@misiek_86 @Bloodergo @josephinaola Pytanie, po jakim mieście chodzisz i gdzie tak naprawdę żyjesz. Polska to nie tylko Warszawa, to raz. Kampania społeczna rządu jest mało przemyślana i nieskuteczna. To dwa. Rząd informacyjnie miota się bez celu chwytając się nawet loterii o zgrozo.;https://twitter.com/JankowskiPat/status/1399685524781158400;Sun Jan 03 13:33:13 +0000 2016;4702855502;FAŁSZ;Gracz i redaktor @miastogier, magister ekonomii i anglistyki. Fan motoryzacji. Uwielbiam Pink Floyd. Chciałbym kiedyś zobaczyć Stany Zjednoczone.;15504;473;557;43;Polska;Patryk Jankowski 🎮;JankowskiPat;23265;;http://www.miastogier.pl/;FAŁSZ
;Tue Jun 01 10:32:33 +0000 2021;;;https://forsal.pl/biznes/aktualnosci/artykuly/8178850,mostostal-warszawa-ma-umowe-na-rewitalizacje-w-lodzi-za-418-mln-zl.html?utm_source=dlvr.it&utm_medium=twitter;0;1399675225621491713;;;;pl;;FAŁSZ;;0;;;"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>";Mostostal Warszawa ma umowę na rewitalizację w Łodzi za 41,8 mln zł https://t.co/Y1GuahtINC;https://twitter.com/forsalpl/status/1399675225621491713;Thu Nov 05 12:58:39 +0000 2009;87679246;FAŁSZ;Serwis finansowy Forsal.pl - najszybsze i najbardziej wiarygodne informacje z dziedzin #biznes, #gospodarka i #swiat;86;27916;640;305;Warsaw, Poland;Forsal.pl;forsalpl;130788;;http://www.forsal.pl;PRAWDA
;Tue Jun 01 10:46:26 +0000 2021;;https://twitter.com/RSzejny/status/1399678719556558849/photo/1;;0;1399678719556558849;r_klakowski;1397683447443988482;915308541765996500;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"@r_klakowski @JanSpiewak @WitoldUrbanowic @PKP_PLK_SA @ZDM_Warszawa @dzielnicaochota @Ochocianie @JakMajewski @MiejskaWola Jezeli talibowie oznaczaja drzewa w miescie to zapraszam z otwartymi rekami.
Na zdjeciu nie ma polaczkowa niestety tylko Bonn w niemczech. Centrum miasta.
Debilu jebany https://t.co/r8BIJLbzmg";https://twitter.com/RSzejny/status/1399678719556558849;Thu Dec 14 11:34:51 +0000 2017;941270255996997632;FAŁSZ;Nie ufam ludziom, dla których wszystko wydaje się proste;8653;20;27;0;;Rafał szejny;RSzejny;2582;;;FAŁSZ
;Tue Jun 01 11:21:44 +0000 2021;;;;1;1399687602723229697;SulimaPL;1399476385295515653;988698482310557700;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@SulimaPL @ursynowpl @MiastoUrsynow @OtwartyUrsynow @ProjektUrsynow @WarszawaBezSmog @warszawa @Warszawski_AS @MAntosiuk A kluczowe jest to, że  bodajze do 12m wys mozesz sobie na dachu, np na firmie postawić i wychodzi znacznie lepiej kosztowo niz PV, a zawsze mozna sie o hybryde pokusić.;https://twitter.com/mac_podo/status/1399687602723229697;Wed Oct 07 11:30:38 +0000 2015;3889515435;FAŁSZ;"Generalnie to kręci mnie energetyka, ochrona środowiska i takie takie. 
Irytują mnie pseudoeksperci i efemerydy branżowe. Szanuję wiedzę/ doswiadczenie.";32989;723;2072;17;;M Podo;mac_podo;15872;;;FAŁSZ
;Tue Jun 01 11:30:55 +0000 2021;;;;0;1399689913621270534;;;;pl;;;;84;1399640757523386368;KapenGenezyp;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Jasio, który nie panuje nad swoją jadaczką, znowu przegrał proces. 
Młody jest. Ciekawe ile się tego nazbiera przez kolejne lata? 
https://t.co/cc0AQFHY1z";https://twitter.com/t_stanislawski/status/1399689913621270534;Fri Jun 06 08:11:59 +0000 2014;2549508198;FAŁSZ;Ojciec trzech cudownych córek. Kitesurfer, narciarz i biegacz. Fanboy demokracji i wolności. Fan #1GA. Szydera i sarkazm. Prywatne opinie.;157814;43516;3063;143;;Tomasz Stanislawski;t_stanislawski;155905;;;FAŁSZ
;Tue Jun 01 11:18:35 +0000 2021;najlepszarestauracjawarszawa restauracjaakademia dzieńdziecka restauracjamokotow warszawa mokotow restauracjawarszawa;https://twitter.com/RestauracjaAka2/status/1399686809748135942/photo/1;https://restauracjaakademia.pl/kontakt/;0;1399686809748135942;;;;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"🍭Dziś Święto najmłodszych! 
⭐Dlatego zapraszamy wszystkie Dzieci! Małe i Duże na pyszne dania i desery w restauracji Akademia.

https://t.co/zQ9Xo8Uez0

#najlepszarestauracjawarszawa #restauracjaakademia #dzieńdziecka #restauracjamokotow #warszawa #mokotow #restauracjawarszawa https://t.co/LF8WjrJQik";https://twitter.com/RestauracjaAka2/status/1399686809748135942;Wed Oct 07 06:21:49 +0000 2020;1313726154382233603;FAŁSZ;"Najlepsza restauracja w Warszawie. Serwujemy tradycyjne dania kuchni polskiej w nowoczesnej odsłonie. 

Nagroda Złotego Widelca 2020 & Certyfikat Slow Food";4;3;6;0;Warszawa;Restauracja Akademia;RestauracjaAka2;90;;https://restauracjaakademia.pl/;FAŁSZ
;Tue Jun 01 10:46:51 +0000 2021;;;https://panodkomputerow.com/do-moich-przyjaciol-adwokatow/;1;1399678824070123524;;;;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";W związku z informacjami o wycieku krótka porada dla adwokatów i nie tylko: https://t.co/ft9a7DYdqJ CC: @SzJadczak @PatrykWachowiec @WolneSady1 @SylwiaGAbram @adwokatura_pl @ORA_Warszawa @adwokatRosati;https://twitter.com/komputerow/status/1399678824070123524;Thu Dec 17 21:21:02 +0000 2020;1339681929352896513;FAŁSZ;Dziwne, u mnie działa | UNIX | hacking | security | Cisco | forensics;8131;2064;306;24;;Pan od Komputerow;komputerow;3966;;;FAŁSZ
;Tue Jun 01 11:39:26 +0000 2021;historia historiaPolski IIwojnaświatowa IPN wojna Warszawa okupacja war;https://twitter.com/ZapomnianaB/status/1399692058512826369/photo/1;http://www.zapomnianabiblioteka.pl/2021/06/migawki-z-okupowanej-warszawy-1939.html;8;1399692058512826369;;;;pl;;FAŁSZ;;2;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Robert Spałek (red.) „Migawki z okupowanej Warszawy. 1939”

https://t.co/7NEXJFXnzf

#historia #historiaPolski #IIwojnaświatowa #IPN #wojna #Warszawa #okupacja #war https://t.co/DDhAMI802G";https://twitter.com/ZapomnianaB/status/1399692058512826369;Fri Oct 19 16:04:19 +0000 2018;1053315919672475650;FAŁSZ;"ZAPOMNIANA BIBLIOTEKA jest miejscem, 
w którym znajdziecie wiele informacji 
o literaturze historycznej, przygodowej i kryminalnej.";2266;403;142;2;Poland;Zapomniana Biblioteka;ZapomnianaB;1478;;http://www.zapomnianabiblioteka.pl/;FAŁSZ
